r0,r1,r2,r3,r4,r5,x,y,z,alpha,beta,gamma
0.0,-50.578269958496094,-12.895589828491211,0.0,53.4742317199707,0.0,0.0,0.0,0.36000001430511475,-0.0,80.00037333314772,-0.0
0.0,-50.57748794555664,-12.89704704284668,0.0,53.47602844238281,0.0,0.0,0.0,0.36000001430511475,-0.0,80.0014934841716,-0.0
0.0,-50.5761833190918,-12.899473190307617,0.0,53.4790153503418,0.0,0.0,0.0,0.36000001430511475,-0.0,80.00335812581501,-0.0
0.0,-50.57436752319336,-12.902850151062012,0.0,53.48317337036133,0.0,0.0,0.0,0.36000001430511475,-0.0,80.00595359769962,-0.0
0.0,-50.57202911376953,-12.907205581665039,0.0,53.48853302001953,0.0,0.0,0.0,0.36000001430511475,-0.0,80.00930039039292,-0.0
0.0,-50.56918716430664,-12.912493705749512,0.0,53.49504470825195,0.0,0.0,0.0,0.36000001430511475,-0.0,80.01336435294908,-0.0
0.0,-50.565834045410156,-12.918733596801758,0.0,53.50272750854492,0.0,0.0,0.0,0.36000001430511475,-0.0,80.01815914574644,-0.0
0.0,-50.56197738647461,-12.92591667175293,0.0,53.51156997680664,0.0,0.0,0.0,0.36000001430511475,-0.0,80.0236779385958,-0.0
0.0,-50.557613372802734,-12.934033393859863,0.0,53.52156066894531,0.0,0.0,0.0,0.36000001430511475,-0.0,80.02991390130802,-0.0
0.0,-50.55274963378906,-12.943084716796875,0.0,53.53269958496094,0.0,0.0,0.0,0.36000001430511475,-0.0,80.0368670338831,-0.0
0.0,-50.54738235473633,-12.953070640563965,0.0,53.54499053955078,0.0,0.0,0.0,0.36000001430511475,-0.0,80.04453733632103,-0.0
0.0,-50.54151916503906,-12.963983535766602,0.0,53.55841827392578,0.0,0.0,0.0,0.36000001430511475,-0.0,80.05291797843263,-0.0
0.0,-50.535160064697266,-12.975813865661621,0.0,53.572975158691406,0.0,0.0,0.0,0.36000001430511475,-0.0,80.06200213002874,-0.0
0.0,-50.52831268310547,-12.988553047180176,0.0,53.58864974975586,0.0,0.0,0.0,0.36000001430511475,-0.0,80.0717829609202,-0.0
0.0,-50.52097702026367,-13.002202033996582,0.0,53.605438232421875,0.0,0.0,0.0,0.36000001430511475,-0.0,80.082260471107,-0.0
0.0,-50.51314926147461,-13.016761779785156,0.0,53.62334442138672,0.0,0.0,0.0,0.36000001430511475,-0.0,80.09343466058914,-0.0
0.0,-50.50483703613281,-13.032222747802734,0.0,53.642356872558594,0.0,0.0,0.0,0.36000001430511475,-0.0,80.10529869917745,-0.0
0.0,-50.49604034423828,-13.048585891723633,0.0,53.662479400634766,0.0,0.0,0.0,0.36000001430511475,-0.0,80.11785258687193,-0.0
0.0,-50.48676681518555,-13.065834045410156,0.0,53.68368148803711,0.0,0.0,0.0,0.36000001430511475,-0.0,80.13108266329425,-0.0
0.0,-50.47700881958008,-13.083976745605469,0.0,53.70598220825195,0.0,0.0,0.0,0.36000001430511475,-0.0,80.14499575863357,-0.0
0.0,-50.466773986816406,-13.103006362915039,0.0,53.729366302490234,0.0,0.0,0.0,0.36000001430511475,-0.0,80.15958504270071,-0.0
0.0,-50.45606994628906,-13.122913360595703,0.0,53.75382614135742,0.0,0.0,0.0,0.36000001430511475,-0.0,80.17484368530653,-0.0
0.0,-50.444889068603516,-13.143699645996094,0.0,53.77935791015625,0.0,0.0,0.0,0.36000001430511475,-0.0,80.190771686451,-0.0
0.0,-50.43324279785156,-13.165346145629883,0.0,53.80594253540039,0.0,0.0,0.0,0.36000001430511475,-0.0,80.20735538575579,-0.0
0.0,-50.42112350463867,-13.187873840332031,0.0,53.83360290527344,0.0,0.0,0.0,0.36000001430511475,-0.0,80.22460844359924,-0.0
0.0,-50.408538818359375,-13.211263656616211,0.0,53.8623161315918,0.0,0.0,0.0,0.36000001430511475,-0.0,80.24251719960301,-0.0
0.0,-50.39548873901367,-13.235508918762207,0.0,53.89207458496094,0.0,0.0,0.0,0.36000001430511475,-0.0,80.26107482357794,-0.0
0.0,-50.38198471069336,-13.260601043701172,0.0,53.92285919189453,0.0,0.0,0.0,0.36000001430511475,-0.0,80.28027448533484,-0.0
0.0,-50.36801528930664,-13.286558151245117,0.0,53.9547004699707,0.0,0.0,0.0,0.36000001430511475,-0.0,80.30012984525207,-0.0
0.0,-50.35358810424805,-13.3133544921875,0.0,53.98756408691406,0.0,0.0,0.0,0.36000001430511475,-0.0,80.32062041276211,-0.0
0.0,-50.33870315551758,-13.3410005569458,0.0,54.02145767211914,0.0,0.0,0.0,0.36000001430511475,-0.0,80.34175301805412,-0.0
0.0,-50.3233642578125,-13.369486808776855,0.0,54.05636978149414,0.0,0.0,0.0,0.36000001430511475,-0.0,80.36352083093895,-0.0
0.0,-50.30757522583008,-13.398807525634766,0.0,54.0922966003418,0.0,0.0,0.0,0.36000001430511475,-0.0,80.38591702122743,-0.0
0.0,-50.29133987426758,-13.428943634033203,0.0,54.12921142578125,0.0,0.0,0.0,0.36000001430511475,-0.0,80.4089279285412,-0.0
0.0,-50.2746467590332,-13.459932327270508,0.0,54.16716003417969,0.0,0.0,0.0,0.36000001430511475,-0.0,80.43258087363695,-0.0
0.0,-50.25751495361328,-13.491730690002441,0.0,54.206085205078125,0.0,0.0,0.0,0.36000001430511475,-0.0,80.45684170556885,-0.0
0.0,-50.23993682861328,-13.524347305297852,0.0,54.246002197265625,0.0,0.0,0.0,0.36000001430511475,-0.0,80.48171725452603,-0.0
